,index,acc,loss,val_acc,val_loss
count,75.0,75.0,75.0,75.0,75.0
mean,37.0,0.996601111111,0.0128699453397,0.99212,0.0547848333972
std,21.7944947177,0.0110084656659,0.036403789301,0.00134576412535,0.0141346937545
min,0.0,0.907616666667,0.00235743109872,0.9853,0.0280198407125
25%,18.5,0.99815,0.00341818877181,0.9919,0.0445084352826
50%,37.0,0.999133333333,0.00409697936524,0.9923,0.0507919633172
75%,55.5,0.999316666667,0.00720182964855,0.9928,0.066039479569
max,74.0,0.999583333333,0.300929574913,0.9939,0.0836153589324
