,index,acc,loss,val_acc,val_loss
count,160.0,160.0,160.0,160.0,160.0
mean,59.1,0.80436225,0.567838318189,0.755999375,0.8005527817
std,41.5678879446,0.0561258773931,0.155549575802,0.0264922072246,0.0666117284997
min,0.0,0.42354,0.471808400235,0.5591,0.72020718722
25%,19.75,0.79826,0.485909132276,0.757175,0.754260030238
50%,55.5,0.8262,0.504356868792,0.7635,0.789911863621
75%,95.25,0.83513,0.580247740704,0.767775,0.827646830862
max,135.0,0.84038,1.59239783243,0.7756,1.25657178721
