,index,acc,loss,val_acc,val_loss,tr_size,l_iqr,h_iqr,iqr,l_thr,h_thr,min,max
count,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
mean,2.16774193548,0.894790117661,0.363293685121,0.990557419355,0.04415133539,9735.23870968,0.0280753385681,0.218023819652,0.189948481084,-0.0668989019739,0.312998060194,0.0124258147973,4.07041016721
std,2.16170734242,0.148775481188,0.436007571771,0.00255454645343,0.0111474418591,22114.2417205,0.0102781397694,0.281114240559,0.278736686105,0.137537112259,0.42042313141,0.00736329425506,4.48736658677
min,0.0,0.0,0.00349933748236,0.9796,0.0250373031729,1.0,0.0133968498558,0.0309014653321,0.0,-0.964069171809,0.0370753183961,0.0100054731593,0.0370753183961
25%,1.0,0.857142857143,0.0609151273966,0.9902,0.0376091462789,10.0,0.0204930463806,0.102759642527,0.0624671885744,-0.0796757908538,0.133993236814,0.0100906053558,0.241417452693
50%,2.0,0.95,0.251687951959,0.9913,0.0423272060987,44.0,0.0244980729185,0.189029496163,0.159322017804,-0.0491865684744,0.272877781419,0.0101632205769,3.26559305191
75%,3.0,1.0,0.476928515455,0.99225,0.048889702173,200.0,0.0357813439332,0.219296097755,0.199314592406,-0.0043682991527,0.318953393959,0.0122940363362,6.74786901474
max,11.0,1.0,3.32496166229,0.9942,0.102353057879,60000.0,0.0620035007596,2.08652973175,2.03373260237,0.0620035007596,3.10339603294,0.0620035007596,16.0762042999
