,index,acc,loss,val_acc,val_loss,tr_size,l_iqr,h_iqr,iqr,l_thr,h_thr,min,max
0,0,0.873533333333,0.403431786529,0.9734,0.0921165913598,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
1,1,0.955533333333,0.155520163001,0.9788,0.0721785139914,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
2,2,0.967433333333,0.117509019076,0.9789,0.0716146955785,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
3,3,0.972066666667,0.0997376249222,0.9843,0.0563309297774,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
4,4,0.974783333333,0.0880514345364,0.9849,0.0562528880401,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
5,5,0.97995,0.0742115279247,0.9858,0.0501263766668,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
6,6,0.980883333333,0.0684123532744,0.9867,0.051293606385,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
7,7,0.9823,0.0615818552033,0.9867,0.045414958813,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
8,8,0.984533333333,0.0548472346116,0.9881,0.0431069256591,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
9,9,0.985483333333,0.0506079516196,0.9882,0.0494531672336,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
10,10,0.9863,0.0480216240008,0.9872,0.0519709756961,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
11,11,0.987833333333,0.0438853236032,0.9885,0.0475191170783,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
12,12,0.988833333333,0.0405055497619,0.989,0.0449472957715,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
13,13,0.988166666667,0.0393450426452,0.9885,0.0480794613759,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
14,14,0.989216666667,0.0376911170508,0.9892,0.0439562223673,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
15,15,0.9896,0.0352819105577,0.9887,0.0423056733892,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
16,16,0.989716666667,0.0336486888125,0.9886,0.0468808158028,60000,0.0211422378197,0.21095559001,0.18981335219,-0.0737644382752,0.305862266105,0.0100067975,17.776468277
17,0,0.621451104101,1.15888889524,0.986,0.0517478940338,634,0.0448891203851,0.323011696339,0.278122575954,-0.0941721675918,0.462072984315,0.0100124571472,11.9603881836
18,1,0.706624605678,0.870042631115,0.9879,0.0456623381361,634,0.0448891203851,0.323011696339,0.278122575954,-0.0941721675918,0.462072984315,0.0100124571472,11.9603881836
19,2,0.768138801262,0.690684624839,0.9867,0.0509729434749,634,0.0448891203851,0.323011696339,0.278122575954,-0.0941721675918,0.462072984315,0.0100124571472,11.9603881836
20,3,0.788643533123,0.59513834147,0.9874,0.0480948144883,634,0.0448891203851,0.323011696339,0.278122575954,-0.0941721675918,0.462072984315,0.0100124571472,11.9603881836
21,0,0.783312577833,0.691163553526,0.9884,0.0418167195085,803,0.0300869643688,0.177974671125,0.147887706757,-0.0438568890095,0.251918524504,0.0100149251521,6.38655233383
22,1,0.809464508095,0.571640718937,0.9883,0.0421225971923,803,0.0300869643688,0.177974671125,0.147887706757,-0.0438568890095,0.251918524504,0.0100149251521,6.38655233383
23,2,0.838107098381,0.5053876369,0.9892,0.041192296563,803,0.0300869643688,0.177974671125,0.147887706757,-0.0438568890095,0.251918524504,0.0100149251521,6.38655233383
24,3,0.823163138232,0.509854627038,0.9876,0.0459080508317,803,0.0300869643688,0.177974671125,0.147887706757,-0.0438568890095,0.251918524504,0.0100149251521,6.38655233383
25,4,0.869240348692,0.443679696429,0.9885,0.0460715723856,803,0.0300869643688,0.177974671125,0.147887706757,-0.0438568890095,0.251918524504,0.0100149251521,6.38655233383
26,0,0.778210116732,0.589382389872,0.9876,0.0455925847002,514,0.0387377329171,0.229885768145,0.191148035228,-0.0568362846971,0.325459785759,0.010085969232,4.80819511414
27,1,0.844357976654,0.461167463301,0.986,0.0496023065908,514,0.0387377329171,0.229885768145,0.191148035228,-0.0568362846971,0.325459785759,0.010085969232,4.80819511414
28,2,0.856031128405,0.419519446471,0.9863,0.048893795112,514,0.0387377329171,0.229885768145,0.191148035228,-0.0568362846971,0.325459785759,0.010085969232,4.80819511414
29,0,0.807958477509,0.557975400484,0.9877,0.0461131768167,578,0.0295130796731,0.199027404189,0.169514324516,-0.055244082585,0.283784566447,0.0100431619212,3.31487083435
30,1,0.875432525952,0.397121811408,0.9867,0.0507811705551,578,0.0295130796731,0.199027404189,0.169514324516,-0.055244082585,0.283784566447,0.0100431619212,3.31487083435
31,2,0.885813148789,0.378267765973,0.9868,0.0499766503748,578,0.0295130796731,0.199027404189,0.169514324516,-0.055244082585,0.283784566447,0.0100431619212,3.31487083435
32,0,0.825112107623,0.507535856234,0.9833,0.0552916629287,446,0.0333696566522,0.349190562963,0.315820906311,-0.124540796503,0.507101016119,0.010104152374,4.04392242432
33,1,0.87668161435,0.384706779713,0.9848,0.0505060658039,446,0.0333696566522,0.349190562963,0.315820906311,-0.124540796503,0.507101016119,0.010104152374,4.04392242432
34,2,0.890134529148,0.315398949946,0.9854,0.0523037174943,446,0.0333696566522,0.349190562963,0.315820906311,-0.124540796503,0.507101016119,0.010104152374,4.04392242432
35,3,0.921524663677,0.28321184268,0.9832,0.0572800272712,446,0.0333696566522,0.349190562963,0.315820906311,-0.124540796503,0.507101016119,0.010104152374,4.04392242432
36,4,0.928251121076,0.251444478874,0.9841,0.057764313497,446,0.0333696566522,0.349190562963,0.315820906311,-0.124540796503,0.507101016119,0.010104152374,4.04392242432
37,0,0.817733990148,0.485241543777,0.9849,0.0578600128832,406,0.0237914193422,0.263376802206,0.239585382864,-0.0960012720898,0.383169493638,0.0100149251521,4.75177192688
38,1,0.923645320197,0.29235382457,0.9848,0.0592429975345,406,0.0237914193422,0.263376802206,0.239585382864,-0.0960012720898,0.383169493638,0.0100149251521,4.75177192688
39,2,0.940886699507,0.236972018342,0.9833,0.0619198492697,406,0.0237914193422,0.263376802206,0.239585382864,-0.0960012720898,0.383169493638,0.0100149251521,4.75177192688
40,0,0.71914893617,0.773227384116,0.9874,0.0475084425741,235,0.0364614166319,0.289392739534,0.252931322902,-0.0900042448193,0.415858400986,0.0100262435153,5.27303028107
