,index,acc,loss,val_acc,val_loss,tr_size,l_iqr,h_iqr,iqr,l_thr,h_thr,min,max
count,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0
mean,2.35230352304,0.856264350945,0.407161630455,0.987088617886,0.0544094518923,4791.100271,0.0230337088867,0.0937087657258,0.0706750568391,-0.0123038195329,0.129046294145,0.0106914506791,2.52235005206
std,2.60236125116,0.191781938639,0.34209235417,0.0018219466679,0.0067141857781,16146.6292156,0.00508988526181,0.0706252960574,0.0679121568025,0.0316850115599,0.10453703162,0.000748733031808,4.27348574816
min,0.0,0.0,0.00588038563728,0.9723,0.0397222528349,1.0,0.0118478471413,0.0370028875768,0.0205101724714,-0.124173415825,0.0474096992984,0.0100001152605,0.0737870410085
25%,1.0,0.8,0.16157462925,0.9863,0.050867831709,3.0,0.0197299774736,0.0486825220287,0.0277352402918,-0.0253119636327,0.0627486961894,0.0100731449202,0.169494614005
50%,2.0,0.906474820144,0.332731217146,0.9873,0.0528018783737,9.0,0.0218024048954,0.0548293851316,0.0312536819838,0.00435125245713,0.0703586598393,0.0104472273961,0.747419774532
75%,3.0,1.0,0.546446262348,0.9881,0.0560882745854,125.0,0.0258447355591,0.114414405078,0.0949973771349,0.00699566211551,0.162458474748,0.0110478466377,2.76846766472
max,15.0,1.0,2.12266612053,0.9904,0.104706824195,60000.0,0.0405467739329,0.36090734601,0.323262453079,0.0143223991618,0.52253857255,0.0125498585403,19.1441421509
