,index,acc,loss,val_acc,val_loss,tr_size,l_iqr,h_iqr,iqr,l_thr,h_thr,min,max
count,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0
mean,2.87790697674,0.909053470953,0.290761510605,0.990818604651,0.0418107629678,6342.9244186,0.024353605044,0.188374609806,0.164021004762,-0.0576568973368,0.270385112186,0.0124567786697,2.9732040743
std,2.7406790964,0.170112816913,0.369454892184,0.00164170868254,0.00800244524379,18398.3270146,0.00576065261332,0.178405384777,0.178381292209,0.0894452406601,0.267565026629,0.00309656253099,3.66486072103
min,0.0,0.0,0.000844119524118,0.9797,0.0245456951235,1.0,0.01214090758,0.0292013767175,0.0155452899635,-0.494116008282,0.0377316112863,0.010001921095,0.0478174388409
25%,1.0,0.875,0.0593149749415,0.9902,0.0382303450587,5.0,0.019389658235,0.0610593445599,0.0336159113795,-0.0905296877027,0.0778673002496,0.0101119196042,0.154000476003
50%,2.0,0.995331013746,0.154636019411,0.9912,0.0408609226943,17.0,0.0226111412048,0.11629261449,0.0977187715471,-0.0302855428308,0.165152000263,0.0109664294869,1.17783439159
75%,4.0,1.0,0.38599678129,0.9918,0.0466727700804,156.0,0.0296896193177,0.274415418506,0.245017692447,0.00360194430687,0.399505697191,0.0134564144537,5.238920331
max,11.0,1.0,2.18676190273,0.9931,0.0689988253492,60000.0,0.0331937856972,1.04531925917,1.0262901783,0.0189510080963,1.55846434832,0.0254270341247,13.654797554
