,index,acc,loss,val_acc,val_loss,tr_size,l_iqr,h_iqr,iqr,l_thr,h_thr,min,max
0,0,0.930933333333,0.228193085745,0.9822,0.0539628532654,60000,0.0199009999633,0.199494868517,0.179593868554,-0.0698959343135,0.289291802794,0.010003125295,15.328040123
1,1,0.971116666667,0.0954654938247,0.9874,0.0376457501205,60000,0.0199009999633,0.199494868517,0.179593868554,-0.0698959343135,0.289291802794,0.010003125295,15.328040123
2,2,0.978866666667,0.0724737347185,0.9892,0.0305943710535,60000,0.0199009999633,0.199494868517,0.179593868554,-0.0698959343135,0.289291802794,0.010003125295,15.328040123
3,3,0.982283333333,0.0604058022812,0.9902,0.0284735055845,60000,0.0199009999633,0.199494868517,0.179593868554,-0.0698959343135,0.289291802794,0.010003125295,15.328040123
4,4,0.984216666667,0.0520862048945,0.9923,0.0247762359818,60000,0.0199009999633,0.199494868517,0.179593868554,-0.0698959343135,0.289291802794,0.010003125295,15.328040123
5,5,0.985466666667,0.0482132804105,0.9916,0.0254221778321,60000,0.0199009999633,0.199494868517,0.179593868554,-0.0698959343135,0.289291802794,0.010003125295,15.328040123
6,6,0.986566666667,0.044336905014,0.9918,0.0237616650633,60000,0.0199009999633,0.199494868517,0.179593868554,-0.0698959343135,0.289291802794,0.010003125295,15.328040123
7,0,0.632599118943,1.01810804968,0.9922,0.0339484745877,1135,0.0541288256645,0.340017139912,0.285888314247,-0.088815331459,0.482961297035,0.010001860559,6.15388774872
8,1,0.691629955947,0.83988852858,0.9921,0.0366614021475,1135,0.0541288256645,0.340017139912,0.285888314247,-0.088815331459,0.482961297035,0.010001860559,6.15388774872
9,2,0.727753303965,0.761559072308,0.9928,0.0341281355722,1135,0.0541288256645,0.340017139912,0.285888314247,-0.088815331459,0.482961297035,0.010001860559,6.15388774872
10,3,0.723348017621,0.781475720164,0.9926,0.0354660360872,1135,0.0541288256645,0.340017139912,0.285888314247,-0.088815331459,0.482961297035,0.010001860559,6.15388774872
11,4,0.748017621145,0.692041591794,0.9917,0.0345041883136,1135,0.0541288256645,0.340017139912,0.285888314247,-0.088815331459,0.482961297035,0.010001860559,6.15388774872
12,0,0.789678135405,0.5836556953,0.9945,0.0220261364708,1802,0.0425596982241,0.218441069126,0.175881370902,-0.045380987227,0.306381754577,0.0100543601438,5.63291978836
13,1,0.80743618202,0.539122051937,0.9936,0.0231222404533,1802,0.0425596982241,0.218441069126,0.175881370902,-0.045380987227,0.306381754577,0.0100543601438,5.63291978836
14,2,0.80410654828,0.528668574807,0.9934,0.0234463486513,1802,0.0425596982241,0.218441069126,0.175881370902,-0.045380987227,0.306381754577,0.0100543601438,5.63291978836
15,0,0.778463648834,0.599628047688,0.9938,0.0240112486286,1458,0.0314030349255,0.1794642061,0.148061171174,-0.0426275506616,0.253494791687,0.0100013194606,6.86766290665
