,index,acc,loss,val_acc,val_loss,tr_size,l_iqr,h_iqr,iqr,l_thr,h_thr,min,max
count,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
mean,2.04318181818,0.873122469095,0.332953586974,0.992726590909,0.0227962432375,4220.26363636,0.0257006474972,0.0993378321259,0.0736371846288,-0.0111179448172,0.13615642444,0.0103687386431,2.23364936635
std,1.90322801286,0.11035259874,0.20140359485,0.00124934505517,0.00383841930389,15107.6043307,0.00689606602851,0.0694796143053,0.0652859621047,0.0292287157425,0.102049203714,0.000519999452823,4.60522756117
min,0.0,0.0,0.00175821280573,0.9824,0.0177464025554,1.0,0.0150531432591,0.0354781746864,0.0180930644274,-0.171817483613,0.0445247069001,0.0100002959371,0.0720976144075
25%,1.0,0.813104633401,0.212768765261,0.9923,0.0201527824298,10.0,0.0205682036467,0.0484692035243,0.026299428544,-0.0241275085136,0.0610225436976,0.010061644949,0.168574083596
50%,2.0,0.888888888889,0.300632208384,0.993,0.021509356832,37.0,0.0252861999907,0.072381908074,0.0459334165789,0.00128340371884,0.0953486163635,0.0101619558409,0.43560475111
75%,3.0,0.956163401816,0.45089443773,0.9936,0.0243466971221,191.0,0.0288834162056,0.134805843234,0.100959200412,0.00839800114045,0.18528544344,0.0103597762063,1.83689212799
max,11.0,1.0,1.32813072205,0.9942,0.0529889445756,60000.0,0.0657280497253,0.433409281075,0.403484509792,0.0155850294977,0.635151535971,0.0121362544596,24.3867645264
