,index,acc,val_acc,loss,val_loss,batch
0,0,0.894683327335,0.978399996459,0.330652949105,0.0725233566028,1.0
1,1,0.96304999424,0.983299997211,0.12059837408,0.0526159141022,1.0
2,2,0.972249995073,0.987399997532,0.0918919746816,0.0374433397633,1.0
3,3,0.976266662558,0.989099997818,0.0787846048241,0.0335090038315,1.0
4,4,0.979666662763,0.990199997902,0.0684182671825,0.0290977359998,1.0
5,5,0.981533329854,0.991499998212,0.0609760181034,0.0267094669553,1.0
6,6,0.983133329948,0.9911999982,0.054545232202,0.0248421753407,1.0
7,7,0.984899997065,0.990999998152,0.0492581905024,0.0254232100121,1.0
8,8,0.984533330262,0.9916999982,0.04740631741,0.0246759575521,1.0
9,9,0.98653333058,0.992499998331,0.0423381811847,0.0230593143518,1.0
10,10,0.987533330709,0.992599998415,0.0394088057947,0.0225576839763,1.0
11,11,0.988149997612,0.992299998343,0.0377265796768,0.0228158653131,1.0
12,12,0.988799997697,0.992499998569,0.0351638142036,0.0217605000196,1.0
13,13,0.98938333119,0.992899998546,0.0334533714257,0.021915323347,1.0
14,14,0.98963333117,0.992399998546,0.0314380295334,0.0222091653424,1.0
15,15,0.989883331229,0.993199998498,0.030855118122,0.0214433222676,1.0
16,16,0.990083331237,0.99429999876,0.029238610485,0.0203602544088,1.0
17,17,0.990316664547,0.993199998617,0.02953450112,0.0214639077877,1.0
18,18,0.991449998111,0.992899998426,0.0270849722533,0.0222518949485,1.0
19,19,0.99093333141,0.993499998629,0.027429972444,0.0217373650554,1.0
20,20,0.991549998214,0.992899998546,0.026183760919,0.0221106924695,1.0
21,21,0.99169999825,0.993299998641,0.0264443547768,0.019282073583,1.0
22,22,0.992333331714,0.994099998653,0.023582937897,0.0190439866081,1.0
23,23,0.992199998269,0.993599998653,0.0231900473154,0.0187775728373,1.0
24,24,0.99274999842,0.994099998772,0.0221552671726,0.0199038589712,1.0
25,25,0.992699998438,0.993899998724,0.0225026366736,0.0194577427082,1.0
26,26,0.992899998417,0.992199998498,0.0209892213346,0.0249883525694,1.0
27,27,0.99351666526,0.99429999882,0.0204595498786,0.0182600853322,1.0
28,28,0.994149998645,0.994199998856,0.0184799839467,0.0195206747734,1.0
29,29,0.993399998536,0.994099998713,0.0193876339475,0.0204027143598,1.0
30,30,0.993699998637,0.993599998653,0.0183113388102,0.0201257252069,1.0
31,31,0.993866665304,0.994599998891,0.0183465713743,0.018715283015,1.0
32,32,0.994149998764,0.993399998605,0.017468016682,0.0205426462198,1.0
33,33,0.99429999877,0.994399998784,0.0170102889215,0.0195675951568,1.0
34,34,0.993733332028,0.994599998891,0.0190246510159,0.0190696191726,1.0
35,35,0.994433332076,0.99429999876,0.0165278804299,0.020087604724,1.0
36,36,0.994649998784,0.994799998939,0.0165782864537,0.0210139761102,1.0
37,37,0.99453333208,0.993999998748,0.0154726656791,0.0220593274514,1.0
38,38,0.99506666554,0.994499998808,0.0155584624874,0.0200677408734,1.0
39,39,0.994449998796,0.994399998844,0.0154116523406,0.0203540372566,1.0
40,40,0.994199998697,0.994399998784,0.0162177863542,0.0202825556589,1.0
41,41,0.995483332316,0.993999998689,0.0143492397736,0.0212244356321,1.0
42,42,0.995549998999,0.994299998701,0.0136957686717,0.0213890854033,1.0
43,43,0.995083332201,0.994399998784,0.0148148633805,0.0222697390153,1.0
44,44,0.995116665542,0.994599998772,0.0148449697575,0.0201006962292,1.0
45,45,0.995499998977,0.99429999876,0.0137742678382,0.0222009997597,1.0
46,46,0.995249998957,0.993699998558,0.0149843096005,0.0234454965105,1.0
47,47,0.995466665705,0.994499998748,0.0128195527835,0.021349436314,1.0
48,48,0.995349998981,0.994399998784,0.0139224515633,0.0209069239148,1.0
49,49,0.995749999007,0.994499998808,0.0132736404115,0.0207081787284,1.0
50,50,0.995783332398,0.993499998569,0.0125451741156,0.0213602672537,1.0
51,51,0.995749999036,0.994199998736,0.0128593742464,0.0221794372687,1.0
52,52,0.995816665709,0.994899998903,0.01269084132,0.021665695142,1.0
53,53,0.995949999054,0.994699998856,0.0116913815796,0.022187235836,1.0
54,54,0.995499998967,0.994499998808,0.0131363599633,0.0204630237565,1.0
55,55,0.995949999044,0.995199998915,0.0125779515387,0.0199189844092,1.0
56,56,0.995749999026,0.99479999882,0.0123613136871,0.0212362139164,1.0
57,57,0.996066665759,0.99479999882,0.012023814361,0.0220551383086,1.0
58,58,0.996299999187,0.994399998724,0.0106335093855,0.0220828307722,1.0
59,59,0.996149999122,0.994699998856,0.011387152733,0.020828432162,1.0
60,60,0.996183332463,0.993999998689,0.0119250634296,0.0252806060385,1.0
61,61,0.996483332515,0.994699998856,0.0104448664679,0.0239395174306,1.0
62,62,0.996166665832,0.994599998832,0.0108255996342,0.0208165263494,1.0
63,63,0.996033332417,0.994599998772,0.0117090797226,0.0212841740818,1.0
64,64,0.996383332511,0.994199998677,0.0104051169547,0.0203225942949,1.0
65,65,0.996549999197,0.995199998975,0.010352406253,0.0208881895722,1.0
66,66,0.996649999211,0.995499999046,0.0108723168807,0.0198346140118,1.0
67,67,0.996516665856,0.994999998868,0.0100357086409,0.020804674711,1.0
68,68,0.996833332608,0.994399998724,0.00917793088838,0.0226550727559,1.0
69,69,0.996499999205,0.994499998748,0.0101479042019,0.0213683759063,1.0
70,70,0.996549999187,0.994199998736,0.0100219849356,0.0258239567472,1.0
71,71,0.996566665868,0.993699998617,0.0104377500123,0.0244134036733,1.0
72,72,0.997099999309,0.995799999058,0.00901338067539,0.020282563148,1.0
73,73,0.997099999309,0.995399998963,0.00833248512241,0.0201578150732,1.0
74,74,0.996766665916,0.995199998975,0.00996991225051,0.0199433882626,1.0
75,75,0.996666665912,0.994399998784,0.00965121189726,0.0222863559204,1.0
76,76,0.996933332642,0.994699998856,0.00951275020699,0.0232217143743,1.0
77,77,0.997116665979,0.995199998915,0.00832458547616,0.0233823436507,1.0
78,78,0.99661666589,0.994199998677,0.00953189570535,0.0233459375813,1.0
79,79,0.996949999273,0.994899998844,0.00891924927803,0.022470032344,1.0
80,80,0.996949999303,0.994699998856,0.00859674803505,0.0229496707144,1.0
81,81,0.997566666106,0.994699998856,0.00757479783163,0.0239514983322,1.0
82,82,0.997116665999,0.994099998772,0.00836264809685,0.0262216894097,1.0
83,83,0.996999999295,0.994899998844,0.0094572584344,0.0222490568446,1.0
84,84,0.997183332682,0.994699998856,0.00847227878132,0.0230884571638,1.0
85,85,0.997299999366,0.994699998796,0.00855200576329,0.0217740047001,1.0
86,86,0.997449999392,0.994699998856,0.00842750839123,0.0233847818512,1.0
87,87,0.996966665973,0.994999998868,0.00885571409581,0.0214616150398,1.0
88,88,0.997166666011,0.994199998677,0.00849050270211,0.0215525222424,1.0
