,index,acc,loss,val_acc,val_loss
count,216.0,216.0,216.0,216.0,216.0
mean,107.5,0.443648981481,2.02069444597,0.418473148148,2.28961116433
std,62.497999968,0.0713326632048,0.381949229043,0.0369366751793,0.18388996708
min,0.0,0.04998,1.71000549793,0.113,2.20599232674
25%,53.75,0.42667,1.78035448575,0.423175,2.23013229966
50%,107.5,0.46855,1.89006805849,0.4288,2.23998008728
75%,161.25,0.490145,2.10022895932,0.4324,2.25447649479
max,215.0,0.50536,4.30867078972,0.4391,3.87520517349
