,index,acc,val_acc,loss,val_loss,batch
0,0,0.880133327235,0.974399995625,0.386497496849,0.0907140732569,1.0
1,1,0.961316660752,0.980399996758,0.137881687303,0.0694618058907,1.0
2,2,0.96941666165,0.98269999665,0.11097156657,0.0596456373761,1.0
3,3,0.97503332897,0.982599996865,0.0924844421703,0.0612335307895,1.0
4,4,0.977149995933,0.985899997115,0.08151061947,0.046630666219,1.0
5,5,0.979833329489,0.985499997079,0.0733707949489,0.0526457981123,1.0
6,6,0.980833329618,0.987899997711,0.0664333052628,0.0428585353042,1.0
7,7,0.981933329672,0.986899997592,0.0639303341099,0.0487001223827,1.0
8,8,0.983749996732,0.985799997389,0.0562888832459,0.0563120606143,1.0
9,9,0.985333330403,0.987099997759,0.0517330649081,0.0504502518583,1.0
10,10,0.985033330421,0.988699997544,0.0513147543482,0.0441123487011,1.0
11,11,0.986966664006,0.98989999789,0.0456693990695,0.040913573344,1.0
12,12,0.987083330691,0.98939999795,0.0460240307529,0.04513937086,1.0
13,13,0.987683330814,0.988999997914,0.043509520412,0.0428242110241,1.0
14,14,0.987549997459,0.988799997866,0.0434666033254,0.0485651040826,1.0
15,15,0.988783330947,0.987099997401,0.03890898041,0.0521220723067,1.0
16,16,0.989616664479,0.988199997962,0.0370808010225,0.0431835843351,1.0
17,17,0.989566664437,0.98709999758,0.0359238288422,0.0551848925453,1.0
18,18,0.989833331267,0.989099997818,0.0346253408011,0.0462910252714,1.0
19,19,0.990999998063,0.984899997354,0.0309735962716,0.0585556893585,1.0
20,20,0.990816664686,0.989999997854,0.030078127068,0.0429402818604,1.0
21,21,0.991266664763,0.991199998319,0.030005977589,0.0405064976206,1.0
22,22,0.991466664871,0.989299997985,0.0297265072943,0.0481037525686,1.0
23,23,0.992083331605,0.990599998057,0.0275971718293,0.0427363452766,1.0
24,24,0.990866664688,0.989299997926,0.0312694106533,0.0510123736175,1.0
25,25,0.991266664783,0.987799997687,0.028394809613,0.0631152421356,1.0
26,26,0.991866664966,0.987999997675,0.0266643531962,0.0551564111497,1.0
27,27,0.992433331698,0.990499998033,0.0266365763351,0.0443045965267,1.0
28,28,0.992366665016,0.988999997556,0.0254483084439,0.0440235181204,1.0
29,29,0.992416664958,0.990499998152,0.0260431445635,0.0431238090475,1.0
30,30,0.992649998367,0.989299998045,0.0246192968027,0.0496995455003,1.0
31,31,0.993616665234,0.990499998033,0.0229490205297,0.0466342090335,1.0
32,32,0.99248333169,0.990099998176,0.0250842981267,0.0523617344,1.0
33,33,0.993016665141,0.988799997985,0.0235990001249,0.0528100232759,1.0
34,34,0.994083332032,0.99039999795,0.0206014261372,0.0462442018284,1.0
35,35,0.994199998697,0.988499997675,0.0211365874512,0.0582831543675,1.0
36,36,0.993966665318,0.990599998116,0.0198223136011,0.053096849481,1.0
37,37,0.993899998625,0.990099998236,0.0221908933358,0.0501975918947,1.0
38,0,0.859199995633,0.969099994898,0.44621819793,0.100626877761,2.0
39,1,0.956383326352,0.974699995399,0.15449101576,0.0795195754242,2.0
40,2,0.967316660484,0.976399995565,0.115345528923,0.0776563780067,2.0
41,3,0.97411666135,0.984199996829,0.0935386649931,0.054240098619,2.0
42,4,0.976099995077,0.983099996567,0.0839262546708,0.0630929111442,2.0
43,5,0.979866662204,0.986499997258,0.07091824689,0.0481374018682,2.0
44,6,0.981199995875,0.98779999733,0.064554142087,0.0451242911876,2.0
45,7,0.982566662808,0.985799996972,0.0597345268904,0.0491434897007,2.0
46,8,0.984349996487,0.986499997139,0.056837550751,0.0472677788584,2.0
47,9,0.98494999669,0.988399997711,0.0503038930416,0.0453673551134,2.0
48,10,0.985833330115,0.986799997211,0.0494511007536,0.0499709748657,2.0
49,11,0.986883330345,0.98889999783,0.0443409602108,0.0453937738669,2.0
50,12,0.987099997004,0.988799997687,0.0417045845877,0.0442628753687,2.0
51,13,0.988966664175,0.990099997759,0.037541987929,0.0409551974162,2.0
52,14,0.988883330782,0.987899997354,0.0362365046237,0.0482109415671,2.0
53,15,0.989433330894,0.989699997783,0.0360286276674,0.0409047096432,2.0
54,16,0.989233330846,0.988799997687,0.0346317301017,0.047845718882,2.0
55,17,0.990433331052,0.988499997735,0.0333092377458,0.0464688294942,2.0
56,18,0.990349997818,0.989499997854,0.0313540521947,0.0427349221565,2.0
57,19,0.991266664604,0.990099997878,0.0290236761208,0.0429181846955,2.0
58,20,0.990866664489,0.987599997282,0.0296625116173,0.0501961922799,2.0
59,21,0.991733331422,0.989299997687,0.02787477447,0.041645189442,2.0
60,22,0.991799998085,0.990099997878,0.0271421181419,0.0456050531377,2.0
61,23,0.992566664934,0.988999997616,0.0241678914053,0.0506248368481,2.0
62,24,0.992666665057,0.987299997449,0.0243926548161,0.0526538990717,2.0
63,25,0.992683331649,0.990899998069,0.0245800937228,0.0400076176848,2.0
64,26,0.9937666652,0.988399997592,0.0203556929005,0.0467765201202,2.0
65,27,0.993116665045,0.990799997926,0.0219383477155,0.0422834121713,2.0
66,28,0.994066665252,0.988199997544,0.0190880868965,0.0502221513059,2.0
67,29,0.993166665037,0.988099997759,0.022744345016,0.0518759124707,2.0
68,30,0.993683331847,0.988699997663,0.0203388150771,0.0466472017921,2.0
69,31,0.993599998474,0.989499998212,0.0207948784845,0.0477909516409,2.0
70,32,0.994649998724,0.99039999795,0.0173466818017,0.0446964279752,2.0
71,33,0.994333332002,0.990199997902,0.0191737243372,0.0456150927433,2.0
72,34,0.994149998605,0.989699998021,0.0198426996937,0.0505993451836,2.0
73,35,0.993899998546,0.990299998045,0.019189494896,0.0480067194614,2.0
74,36,0.994716665407,0.99099999845,0.0163277839884,0.0446209753412,2.0
75,37,0.995016665479,0.988799997687,0.0166394118357,0.0563095553443,2.0
76,38,0.995483332256,0.991299998283,0.0146251132679,0.0499897585303,2.0
77,39,0.99506666551,0.989599998116,0.0162530577454,0.0478909885774,2.0
78,40,0.995383332233,0.990999998093,0.0143018774771,0.0499603786134,2.0
79,41,0.995133332173,0.990299997926,0.0162757910318,0.0511734190277,2.0
80,42,0.995433332264,0.991099997878,0.0151450091208,0.0453028401844,2.0
81,43,0.995816665669,0.989499997735,0.014221297329,0.0514152998814,2.0
82,44,0.99609999907,0.989999997854,0.013526145361,0.0486345242722,2.0
83,45,0.995916665693,0.990599997878,0.013413253844,0.0513862060124,2.0
84,46,0.995449998915,0.99069999814,0.0139365373041,0.0488189604569,2.0
85,47,0.996149999082,0.989999997973,0.0132735355794,0.0536776579079,2.0
86,48,0.996316665788,0.988799997807,0.0114020311009,0.0670269582752,2.0
87,49,0.995549998939,0.989799997926,0.0158867920287,0.0538967337084,2.0
88,50,0.995999999046,0.990799998164,0.0125896416803,0.0454352330083,2.0
89,51,0.995949999034,0.989799998164,0.014754058857,0.053347128041,2.0
90,52,0.996733332554,0.991099998116,0.0112170132809,0.0511603646237,2.0
91,53,0.996466665824,0.991099998116,0.0116387957141,0.0491665334441,2.0
92,54,0.997083332638,0.990499997973,0.0101705809825,0.0509469207306,2.0
93,0,0.8001499994,0.960300004959,0.616207623479,0.125972236855,4.0
94,1,0.9443666689,0.975300005913,0.189706932043,0.0846776057534,4.0
95,2,0.959916671912,0.977400004864,0.14284052124,0.0719661597342,4.0
96,3,0.967566672683,0.981400005817,0.116897196578,0.0667682107289,4.0
97,4,0.97223334074,0.983900005102,0.0992682801968,0.0537217734891,4.0
98,5,0.974933339516,0.984400004864,0.0883613554114,0.0516923858441,4.0
99,6,0.976550007105,0.98500000596,0.0836485387782,0.0488112680172,4.0
100,7,0.97896667397,0.984200004578,0.072367047034,0.0553686209722,4.0
101,8,0.980650008122,0.98700000596,0.0679112500871,0.0487949992589,4.0
