 index acc val_acc loss val_loss batch
0 0 0.941266660109 0.9813999964 0.19700677368 0.0588847553787 2.0
1 1 0.970216660718 0.985399996758 0.101166738214 0.041033975065 2.0
2 2 0.975766661704 0.987099997044 0.0827515596689 0.0379161573837 2.0
3 3 0.977349995097 0.988099997282 0.0744784250437 0.0354875407278 2.0
4 4 0.98029999576 0.988499997377 0.0680076616235 0.0319277824433 2.0
5 5 0.982199996034 0.988899997473 0.0601315568507 0.0304506704868 2.0
6 6 0.983033329407 0.989799997807 0.0565866309727 0.0284709555054 2.0
7 7 0.983266662856 0.990099997759 0.0553399616502 0.0286119932001 2.0
8 8 0.984599996527 0.989699997544 0.0521902040004 0.0276650812282 2.0
9 9 0.984216663142 0.990699997783 0.0513929441273 0.0270338320935 2.0
10 10 0.985616663436 0.990199997663 0.0494323737718 0.0257302512756 2.0
11 11 0.985949996789 0.991199997902 0.046527161622 0.0257275738785 2.0
12 12 0.986666663647 0.990299997807 0.0439193474853 0.0252738354478 2.0
13 13 0.986116663555 0.990799997926 0.0450417162984 0.0242343723246 2.0
14 14 0.986716663639 0.991299998045 0.0426409541402 0.0246983240011 2.0
15 15 0.987299997131 0.99139999795 0.0420263194129 0.0238543336337 2.0
16 16 0.987483330468 0.991599998116 0.0403788469912 0.0231912205379 2.0
17 17 0.987799997151 0.992099998116 0.0390620688472 0.0223487726725 2.0
18 18 0.988083330691 0.992099998116 0.0379783677626 0.0221921307008 2.0
19 19 0.988749997437 0.991699998021 0.0369772679058 0.0227454282921 2.0
20 20 0.988883330762 0.992099998116 0.0365140781978 0.0227127845407 2.0
21 21 0.989016664128 0.991899998069 0.0377542065286 0.0225508794896 2.0
22 22 0.989416664203 0.99219999814 0.0357758154449 0.0219158043201 2.0
23 23 0.989216664215 0.992099998116 0.0350354275393 0.0222926360383 2.0
24 24 0.989266664128 0.99299999845 0.0346169606572 0.0214564909662 2.0
25 25 0.989666664302 0.992299998164 0.0335066555893 0.0211848334672 2.0
26 26 0.98959999764 0.991799998164 0.033055297495 0.0218755768788 2.0
27 27 0.989683330953 0.992299998164 0.032939309853 0.0212022894222 2.0
28 28 0.990233331005 0.992399998188 0.0312155290954 0.0213744371295 2.0
29 29 0.990216664354 0.992399998188 0.0315395708188 0.021103815295 2.0
30 30 0.989949997644 0.992799998283 0.0313697989648 0.0208267100793 2.0
31 31 0.990166664362 0.992499998331 0.0312489457369 0.021317704342 2.0
32 32 0.990283331096 0.992099998355 0.0303937150468 0.0210829394912 2.0
33 33 0.990699997783 0.99219999814 0.0304138874514 0.0215319101045 2.0
34 34 0.991049997906 0.992099998355 0.0293523721753 0.0207374361937 2.0
35 35 0.991016664565 0.992899998546 0.0283547675144 0.0209041419197 2.0
36 36 0.990916664501 0.993099998593 0.029671375451 0.0206637448795 2.0
37 37 0.991566664696 0.992999998569 0.0283302633173 0.0209254822716 2.0
38 38 0.991283331255 0.992899998307 0.0280797049249 0.0207005437071 2.0
39 39 0.991399997969 0.992999998331 0.0278773852189 0.0209597844599 2.0
40 40 0.991716664712 0.993199998498 0.0267064657884 0.021543875356 2.0
41 41 0.991599998037 0.993199998498 0.0266557180298 0.0206091348912 2.0
42 42 0.99168333145 0.99299999845 0.0274783879532 0.0204614685703 2.0
43 43 0.991783331394 0.992899998307 0.0264813887274 0.0209316185253 2.0
44 44 0.991866664767 0.993399998546 0.0260670712483 0.0198684213374 2.0
45 45 0.992216664871 0.992999998331 0.0250123470507 0.0201760116504 2.0
46 46 0.992666664978 0.992899998426 0.0247299887595 0.0205806866066 2.0
47 47 0.992433331589 0.992899998546 0.0257868551194 0.0205780723452 2.0
48 48 0.991883331418 0.993099998474 0.0250464342258 0.0205221240389 2.0
49 49 0.9916666647 0.993199998498 0.0258207537645 0.0197995468688 2.0
50 50 0.992649998248 0.993299998403 0.0235463487613 0.0199867101389 2.0
51 51 0.992099998116 0.993499998569 0.0238165987543 0.0198554313394 2.0
52 52 0.992399998208 0.993499998569 0.0245160641072 0.0194530879389 2.0
53 53 0.992683331589 0.993099998355 0.0234623946384 0.0199771822474 2.0
54 54 0.992399998228 0.993399998426 0.0234628480333 0.020070799079 2.0
55 55 0.992783331613 0.993499998569 0.0227246426339 0.0194801319024 2.0
56 56 0.992416664958 0.993199998498 0.0239612646272 0.0195941157972 2.0
57 57 0.992999998351 0.993199998379 0.021621101136 0.0198744066862 2.0
58 58 0.99218333149 0.993499998569 0.0236656674437 0.0199619823871 2.0
59 59 0.992699998299 0.993399998546 0.0224927471816 0.01941419754 2.0
60 60 0.992933331708 0.993299998522 0.0223639220173 0.0196455481189 2.0
61 61 0.99244999824 0.993399998546 0.0236209957945 0.0199085365525 2.0
62 62 0.992933331668 0.993699998617 0.0222773053446 0.0192315360875 2.0
63 63 0.992949998359 0.993999998689 0.0219216549656 0.0194745582474 2.0
64 64 0.993416665097 0.993199998379 0.0217270129077 0.0202825437704 2.0
65 65 0.993349998474 0.993799998522 0.0210798303476 0.0198127657097 2.0
66 66 0.993199998379 0.993899998665 0.022161307231 0.0194482440516 2.0
67 67 0.993066665053 0.993699998498 0.0214435832697 0.0194249314505 2.0
68 68 0.992933331649 0.993799998641 0.021891486982 0.0194452758249 2.0
69 69 0.993399998466 0.993399998426 0.0209158800967 0.0199791933748 2.0
70 70 0.993599998474 0.993599998593 0.0201971345659 0.0202109577946 2.0
71 71 0.994083331923 0.993699998617 0.019582539311 0.0197125036752 2.0
72 72 0.993566665153 0.993799998641 0.020255690034 0.0194609239954 2.0
73 73 0.993333331764 0.993599998593 0.0211797475946 0.0195092205086 2.0
74 74 0.993583331803 0.993899998546 0.0201749795206 0.0196607422938 2.0
75 75 0.993699998498 0.993899998665 0.020303624297 0.0192841251513 2.0
76 76 0.993399998426 0.993799998641 0.0203165044075 0.0198885213721 2.0
77 77 0.993616665184 0.993999998689 0.0196091118204 0.0196681256599 2.0
78 78 0.993549998522 0.993599998593 0.0207803308714 0.0193902560275 2.0
79 79 0.994133331954 0.993899998665 0.0193830314666 0.0197493024872 2.0
80 0 0.941183337008 0.983200005293 0.196888399695 0.055683507369 4.0
81 1 0.972883340438 0.986800004959 0.0944978496855 0.0413586266873 4.0
82 2 0.976733340621 0.988400004625 0.0766869217798 0.0355295865015 4.0
83 3 0.979966673613 0.989000004053 0.0681474105176 0.0312846942839 4.0
84 4 0.981050007463 0.989900003672 0.0613200360226 0.0313223142724 4.0
85 5 0.982933340311 0.990100003242 0.0568220011805 0.0291571795619 4.0
86 6 0.984183340391 0.990400004387 0.0521649949448 0.0275873125737 4.0
87 7 0.984650006612 0.991200003386 0.0506469024518 0.0264093322676 4.0
88 8 0.985316673676 0.990800004005 0.0483124489713 0.0258882209989 4.0
89 9 0.985383339564 0.991700003624 0.0471608725096 0.0246077325587 4.0
90 10 0.986750006636 0.991600003242 0.0426875057879 0.0260568739475 4.0
91 11 0.986933339715 0.991800003767 0.043513714548 0.0237330293634 4.0
92 12 0.988300006469 0.991800003767 0.040172880968 0.0240533075502 4.0
93 13 0.988500006636 0.992100003242 0.0383356586594 0.0233811563757 4.0
94 14 0.988000006318 0.992500003576 0.0402979451745 0.0220448717849 4.0
95 15 0.988900006294 0.992700003862 0.0357586326155 0.0221128001799 4.0
96 16 0.988600006421 0.992500003099 0.0354030400348 0.0232160389353 4.0
97 17 0.989333339294 0.992600003242 0.0367275977967 0.0218515663195 4.0
98 18 0.98928333958 0.993200003386 0.0352718544662 0.0214282746076 4.0
99 19 0.989183339636 0.99270000267 0.0344269416403 0.0221524701801 4.0
100 20 0.989933339039 0.99230000329 0.0325228887697 0.021758957053 4.0
101 21 0.990466672619 0.993000003576 0.0320434467234 0.0213327403308 4.0
102 22 0.98991667219 0.99340000391 0.0324891818673 0.0207864269545 4.0
103 23 0.990266672651 0.993200003386 0.0310090839166 0.0210259881898 4.0
104 24 0.990183339079 0.993100003481 0.0305895270538 0.0208939621643 4.0
105 25 0.990583338817 0.993000003576 0.0303074025702 0.0217928915641 4.0
106 26 0.990800005595 0.993400003195 0.0299003957562 0.0206309241138 4.0
107 27 0.990783338706 0.993400003195 0.0295920900683 0.0205859828145 4.0
108 28 0.991150005579 0.993200003147 0.0279083684159 0.0206016790436 4.0
109 29 0.991166672627 0.993600003242 0.0292671092164 0.0207837157361 4.0
110 30 0.991800005674 0.993300002813 0.0269016169229 0.0207660478573 4.0
111 31 0.99120000569 0.993300004005 0.0279205679844 0.020647207464 4.0
112 32 0.991250005841 0.993800003052 0.0269028351739 0.0205584416045 4.0
113 33 0.991550005237 0.993900002718 0.0279339285577 0.0209633146139 4.0
114 34 0.991666671991 0.993500002861 0.0268872195002 0.0200391106799 4.0
115 35 0.991883338769 0.99380000329 0.0253111265633 0.0201673334059 4.0
116 36 0.992100005468 0.993500003099 0.0246047646488 0.0197169564963 4.0
117 37 0.991950004776 0.993200003147 0.0251708386732 0.0199568397689 4.0
118 38 0.991933338324 0.993600002766 0.0254529218399 0.0197239668677 4.0
119 39 0.992500004967 0.993900002956 0.0243635859849 0.0192961417237 4.0
120 40 0.991750005285 0.993600003719 0.0257811256091 0.0197033923584 4.0
121 41 0.992250004888 0.993500003576 0.02506220465 0.0190146816137 4.0
122 42 0.991866671642 0.993300003767 0.0250948377567 0.0193108878213 4.0
123 43 0.992650004625 0.993400003195 0.0228986662383 0.0196096457673 4.0
124 44 0.992333338221 0.993400003672 0.023936699331 0.0194921223035 4.0
125 45 0.992800004721 0.993700003386 0.0227954757838 0.0196017607961 4.0
126 46 0.992533337951 0.99330000329 0.0230301013492 0.0197245991082 4.0
127 47 0.993100004752 0.993600003004 0.0223270544132 0.019646021028 4.0
128 48 0.992716671467 0.993400003433 0.023121122562 0.0200232112566 4.0
129 49 0.992633338332 0.994000003099 0.0223604746815 0.0189782202962 4.0
130 50 0.993116671642 0.994000002861 0.0219470334922 0.0191057696571 4.0
131 51 0.993100004554 0.993900003672 0.0213317171714 0.0187363842376 4.0
132 52 0.993116670926 0.994200003147 0.0212994067811 0.0188371662935 4.0
133 53 0.993533338229 0.994000003099 0.0211178219499 0.0191413616106 4.0
134 54 0.993333338102 0.99390000391 0.0214194842738 0.0193303316908 4.0
135 55 0.993416671038 0.993800002813 0.0209021334769 0.0194216593277 4.0
136 56 0.993216671308 0.994100003242 0.0208365711837 0.0191338768804 4.0
137 57 0.993350004792 0.99380000329 0.0207384090436 0.0187750632611 4.0
138 58 0.993700004538 0.994000003338 0.0202854627901 0.0190959446867 4.0
139 59 0.993666670958 0.994100003004 0.019898164483 0.0192474857702 4.0
140 60 0.993516671141 0.994200003624 0.0201974518837 0.0189244603329 4.0
141 61 0.993750004252 0.993900003195 0.0192570813173 0.0194919568588 4.0
142 62 0.993950004141 0.994100003719 0.0196742706004 0.0196413938198 4.0
143 63 0.993766670982 0.994200003386 0.0199367080541 0.0188893095937 4.0
144 64 0.99401667122 0.994000003338 0.0190411887972 0.0192401784206 4.0
