,index,acc,loss,val_acc,val_loss
count,68.0,68.0,68.0,68.0,68.0
mean,33.5,0.895148823529,0.313754749963,0.729519117647,1.4822768503
std,19.7737199333,0.118363840353,0.327641744358,0.039217473479,0.477533086139
min,0.0,0.3263,0.0731683265596,0.4728,0.796980795242
25%,16.75,0.8726,0.105884274461,0.73535,1.03076280735
50%,33.5,0.94526,0.170509454621,0.73825,1.50270668095
75%,50.25,0.96732,0.390453826602,0.740875,1.94835865358
max,67.0,0.97814,1.76779182091,0.7517,2.28641073147
