,index,acc,loss,val_acc,val_loss
count,116.0,116.0,116.0,116.0,116.0
mean,57.5,0.994668965517,0.0170737335648,0.99394137931,0.0227854713438
std,33.6303434416,0.00835541303805,0.0274169483106,0.00219565060044,0.0054975293619
min,0.0,0.9194,0.00498475476865,0.9779,0.0178664190477
25%,28.75,0.994958333333,0.00707404292071,0.994,0.0201025595325
50%,57.5,0.996808333333,0.00988792150479,0.9945,0.0218215057767
75%,86.25,0.997770833333,0.0159083870471,0.994825,0.0235532408409
max,115.0,0.99845,0.261562028806,0.9955,0.0687584446315
