,index,acc,loss,val_acc,val_loss
0,0,0.936666666667,0.205267679614,0.9844,0.0500933677395
1,1,0.976116666667,0.0794058870594,0.9899,0.0316886567052
2,2,0.980916666667,0.0626486800215,0.9903,0.0282036329858
3,3,0.98455,0.0516272079374,0.991,0.0264519028924
4,4,0.985833333333,0.0474749125587,0.9914,0.0280872052348
5,5,0.987716666667,0.0412568694964,0.9926,0.0250149619785
6,6,0.987283333333,0.0397625058496,0.9922,0.0262195649871
7,7,0.989233333333,0.0345394334207,0.9931,0.0235104824871
8,8,0.989266666667,0.0327607315451,0.9925,0.024814454699
9,9,0.990316666667,0.0315651262553,0.9922,0.0250284729455
10,10,0.9907,0.0292542688384,0.9911,0.0259895926168
11,11,0.99165,0.026084429084,0.9925,0.0258804145626
12,12,0.991883333333,0.0259326646976,0.994,0.0227116324399
13,13,0.992433333333,0.0235040278163,0.9933,0.0227991610938
14,14,0.991666666667,0.0253600636993,0.9937,0.0228429704938
15,15,0.992433333333,0.0235710672586,0.9928,0.0263185450379
16,16,0.9931,0.0220248182415,0.9937,0.0216432919154
17,17,0.993383333333,0.0209618362352,0.9917,0.0286560647174
18,18,0.9929,0.0225776355368,0.9933,0.0234484111812
19,19,0.9932,0.0214241244941,0.9927,0.0276090919369
20,20,0.993216666667,0.0216863718796,0.9929,0.0251115480859
21,21,0.994316666667,0.0179826715789,0.9933,0.0254278493053
22,22,0.993466666667,0.018749674371,0.9941,0.0237960243054
23,23,0.9945,0.0182397305483,0.9928,0.0244591501605
24,24,0.9937,0.0187380861973,0.9933,0.0252619671268
25,25,0.994283333333,0.0178364967389,0.9935,0.0264794266269
26,26,0.995033333333,0.0153867172787,0.9938,0.0267761874504
27,27,0.995233333333,0.0141668854407,0.9928,0.0302041261407
28,28,0.994183333333,0.018963199802,0.9917,0.03133276357
29,29,0.995283333333,0.0151422919308,0.9927,0.0285757130796
30,30,0.995483333333,0.013947544192,0.9925,0.0346989384288
31,31,0.9944,0.0166469811188,0.9936,0.0298518578492
32,32,0.994983333333,0.0157791136199,0.9936,0.0271144020218
33,33,0.99475,0.0164653158799,0.9931,0.030297412374
34,34,0.994933333333,0.0159463354234,0.9934,0.0340062134857
35,35,0.995533333333,0.0144776068076,0.9933,0.0339856778691
36,36,0.99535,0.015524902665,0.9927,0.0296350072962
37,37,0.99585,0.0130851862938,0.993,0.0366512700029
38,38,0.99525,0.0160407948195,0.9929,0.033138686636
39,39,0.9959,0.0132073118545,0.9941,0.0310698828467
40,40,0.995466666667,0.0142933245108,0.9933,0.038361853934
41,41,0.995183333333,0.0156137824076,0.9925,0.0375306344717
42,42,0.995266666667,0.0150157903236,0.9924,0.0310883391685
43,43,0.996016666667,0.0137750682199,0.993,0.0314655326348
44,44,0.9959,0.0138740853153,0.9923,0.040109356637
45,45,0.995933333333,0.0153253903516,0.9934,0.0294017762303
46,46,0.995883333333,0.0134548152215,0.9936,0.0354508307699
47,47,0.995433333333,0.0156984125388,0.9914,0.0347270206174
48,48,0.99545,0.0146887816114,0.9926,0.0348173521879
49,49,0.996433333333,0.012458776239,0.9927,0.0386460088278
50,50,0.996366666667,0.0115722732077,0.9936,0.0354401292905
51,51,0.99535,0.0152253488839,0.9927,0.037944782435
52,52,0.995833333333,0.0131857059606,0.9928,0.0395866817488
53,53,0.995433333333,0.0153854283849,0.9919,0.0380074604693
54,54,0.996033333333,0.0134970429779,0.9935,0.0324907174308
55,55,0.995916666667,0.0134268887827,0.9928,0.0348204399055
56,56,0.996066666667,0.0129179158406,0.9937,0.0317404002633
57,57,0.995816666667,0.0137824903827,0.9936,0.0357138764319
58,58,0.996266666667,0.0129764840602,0.9925,0.0373122927253
59,59,0.9961,0.0135363560189,0.9929,0.036592663485
60,60,0.996333333333,0.011991219445,0.9935,0.0358338092672
61,61,0.995816666667,0.0145102044118,0.9929,0.0337430611345
62,62,0.996516666667,0.0115437689873,0.9934,0.0356006751601
63,63,0.99625,0.0123956859931,0.9932,0.0379538288223
64,64,0.996316666667,0.0128203201228,0.9928,0.0445159508517
65,65,0.995633333333,0.0151384015738,0.9935,0.0379781221918
66,66,0.996633333333,0.0120048283395,0.9939,0.0305041368802
67,67,0.996583333333,0.0117037139963,0.9937,0.0400698963419
68,68,0.996166666667,0.0132442428144,0.9931,0.033866786506
69,69,0.996216666667,0.0143077040006,0.9937,0.0339692929963
70,70,0.99605,0.013455135418,0.9936,0.0344917658468
71,71,0.996766666667,0.0121477230499,0.9925,0.0394371230339
72,72,0.996766666667,0.0110971560158,0.9938,0.0405225261172
73,73,0.99655,0.0117692606284,0.993,0.0399636027677
