 index acc val_acc loss val_loss batch
0 0 0.887899994675 0.968399995089 0.365560215253 0.105800121802 2.0
1 1 0.948283325811 0.97619999516 0.179849738071 0.0777916125442 2.0
2 2 0.959666659613 0.979299995542 0.143516206518 0.0680293980321 2.0
3 3 0.963233326674 0.980499995708 0.129763413432 0.0645063521037 2.0
4 4 0.966283326944 0.982499996185 0.11899146266 0.0591946454973 2.0
5 5 0.969416660825 0.982099995971 0.107294052508 0.0598511314257 2.0
6 6 0.971499994397 0.9838999964 0.101919027686 0.0563200588573 2.0
7 7 0.97256666102 0.983099996328 0.0963514578814 0.0545388088572 2.0
8 8 0.973583328187 0.983699996471 0.0931790267245 0.0545639015497 2.0
9 9 0.975266661346 0.984399996519 0.0885021165361 0.0526485323763 2.0
10 10 0.976749995152 0.985799996853 0.0813209847972 0.0505039117195 2.0
11 11 0.977233328482 0.985099996805 0.0793164213012 0.0509244898105 2.0
12 12 0.977533328334 0.98519999671 0.0798851190156 0.0517652955449 2.0
13 13 0.978416661958 0.984699996829 0.0756105591127 0.0503244363951 2.0
14 14 0.978816662073 0.98649999702 0.0758151841679 0.0481948991243 2.0
15 15 0.979133328855 0.98599999702 0.0720606544735 0.049590418245 2.0
16 16 0.980749995728 0.987199997306 0.0687798371713 0.0477278691958 2.0
17 17 0.98054999572 0.985799996972 0.0684374410717 0.0474950040025 2.0
18 18 0.981116662363 0.987099997163 0.066864767376 0.0476206997126 2.0
19 19 0.98156666253 0.987499997139 0.0651489192476 0.0459236133449 2.0
20 20 0.982066662709 0.986599997044 0.0638791195923 0.0470123588732 2.0
21 21 0.982183329364 0.986799997211 0.0621424965866 0.0469730061125 2.0
22 22 0.982633329391 0.986699997067 0.0614227009196 0.0451498505652 2.0
23 23 0.98364999638 0.986899997234 0.057703792746 0.0456396295541 2.0
24 24 0.984216663202 0.986999997139 0.0583177037362 0.0469767068994 2.0
25 25 0.983433329642 0.987299997211 0.0573811578752 0.0456779370109 2.0
26 26 0.983799996336 0.986899997115 0.0582653781514 0.0447532767652 2.0
27 27 0.98441666319 0.987099997044 0.0556851653971 0.0454165882153 2.0
28 28 0.98493332988 0.986999997139 0.0530265655865 0.0456446310229 2.0
29 29 0.984749996543 0.987099997163 0.0534509388656 0.0457096124244 2.0
30 30 0.984849996607 0.987299997211 0.0536947583685 0.0451501112423 2.0
31 31 0.985216663321 0.987199997187 0.0530759269974 0.0451672177354 2.0
32 32 0.985749996722 0.987499997258 0.0507436011406 0.0464276318468 2.0
33 33 0.985416663329 0.987499997139 0.0495022684404 0.0472559099661 2.0
34 34 0.985099996547 0.986599996924 0.0516855058019 0.0464760344616 2.0
35 35 0.986099996785 0.987399997234 0.0482253034601 0.0448415409729 2.0
36 36 0.985949996789 0.987499997258 0.0486569755178 0.04404654323 2.0
37 37 0.98623333029 0.987199997187 0.0481724428296 0.044910523881 2.0
38 38 0.986383330186 0.98779999733 0.04721514852 0.0462962003883 2.0
39 39 0.986449996849 0.987199997067 0.0483311140548 0.0447271881194 2.0
40 40 0.986533330381 0.987799997211 0.0465126431577 0.0451838028199 2.0
41 41 0.986199996869 0.987899997354 0.0478170485223 0.0444556942825 2.0
42 42 0.986599996924 0.988199997425 0.0457512602979 0.0440593665628 2.0
43 43 0.986383330345 0.987999997258 0.0447868591066 0.0445588432779 2.0
44 44 0.987033330341 0.987599997282 0.0441708904274 0.0444926803018 2.0
45 45 0.987366663714 0.988399997473 0.0439118508791 0.0439344525219 2.0
46 46 0.987999997179 0.987899997354 0.0426003286822 0.0438623921945 2.0
47 47 0.986999997 0.988799997449 0.044019669631 0.0444670539443 2.0
