,acc,val_acc,loss,val_loss
count,234.0,234.0,234.0,234.0
mean,0.306017777674,0.368170085569,2.75212212946,2.53542773972
std,0.0538828709363,0.0509692093827,0.295756466231,0.276034234009
min,0.0274599999264,0.0577999998629,2.48438223648,2.31796783447
25%,0.290630001038,0.357799999416,2.56014684582,2.36961014509
50%,0.323929999828,0.386200000048,2.65085937786,2.43558448315
75%,0.341755000532,0.399499998093,2.83413190126,2.58560228825
max,0.359059999228,0.409999997616,4.45645903015,4.23511699677
