,acc,val_acc,loss,val_loss
0,0.0101999999769,0.0101999999955,4.61314005852,4.60505723953
1,0.0105600001756,0.00989999985322,4.60711324692,4.60283079147
2,0.0117600001022,0.0125999999233,4.60486747742,4.60138626099
3,0.0112200001348,0.0133999998681,4.60337491989,4.60024805069
4,0.012500000149,0.0152000001632,4.60222196579,4.59919362068
5,0.0125000000559,0.0168999997899,4.60110643387,4.59827423096
6,0.011620000042,0.017799999658,4.60056357384,4.59738059044
7,0.0138800000772,0.0161000001244,4.59939517021,4.59636363983
8,0.0130200000573,0.0156000001356,4.5987166214,4.59533715248
9,0.0129200001247,0.0161000002176,4.5974160862,4.5941865921
10,0.0131600000709,0.0186999998987,4.59674429893,4.59293756485
11,0.01472000001,0.0195000000298,4.59532661438,4.59156785011
12,0.0140800000541,0.0207000000402,4.59448109627,4.59004211426
13,0.0150800001621,0.0205000001937,4.59259196281,4.58832755089
14,0.0154200001247,0.0221000000834,4.59120093346,4.58632268906
15,0.0165600001626,0.0215999999084,4.58986400604,4.5841732502
16,0.0157800001651,0.0231000004336,4.58804496765,4.58176984787
17,0.0158000000007,0.0236000003293,4.5860327816,4.57916870117
18,0.0167800000124,0.0249000000767,4.58364173889,4.57616891861
19,0.0178600000776,0.0241000001319,4.58098906517,4.57280211449
20,0.0171600000001,0.0252999998629,4.57744021416,4.5689655304
21,0.0181799998693,0.0262000001967,4.57433423042,4.5646569252
22,0.0181399999,0.0287999998778,4.57071187973,4.55982465744
23,0.0199599999934,0.0298000000417,4.56689731598,4.55446434021
24,0.0190999999829,0.0286000000313,4.56440332413,4.54898862839
25,0.0206599999592,0.0294999998994,4.55913812637,4.54256534576
26,0.0215000000037,0.0307999998331,4.5533052063,4.53540949821
27,0.0214400000311,0.0315000003204,4.54683950424,4.52777123451
28,0.0221400002204,0.0324000000954,4.54142272949,4.51934103966
29,0.0225400000811,0.0336999999359,4.53667225838,4.51090955734
30,0.0231000000052,0.0355999998748,4.52947068214,4.50221176147
31,0.023560000062,0.0366999998689,4.52291316986,4.49280877113
32,0.0231399999,0.0370000001043,4.51574461937,4.4832426548
33,0.0238400002755,0.0385000001639,4.50942247391,4.47382683754
34,0.0260400002822,0.0395999997854,4.49904089928,4.4634147644
35,0.027100000158,0.0403000000864,4.49331987381,4.45383071899
36,0.0270000001043,0.0397999998182,4.4877808857,4.44492125511
37,0.0263400000148,0.039999999851,4.4793641758,4.43523602486
38,0.02678000018,0.0408000003546,4.47567853928,4.4271150589
39,0.0293200000376,0.039300000295,4.46779955864,4.41866545677
40,0.0294200001843,0.039999999851,4.45930888176,4.40946865082
41,0.0301200002059,0.041800000146,4.45585989952,4.40149197578
42,0.030340000093,0.041400000453,4.44868080139,4.39389233589
43,0.0308000001684,0.0426000002772,4.4445124054,4.38676877022
44,0.0319800001383,0.045000000298,4.43643871307,4.37901258469
45,0.0320000000671,0.0451999995857,4.43313938141,4.37143883705
46,0.0320000002161,0.0458000004292,4.42467172623,4.3641438961
47,0.0329600002617,0.047500000149,4.41940995216,4.35650343895
48,0.0345599999651,0.0486000005156,4.41286806107,4.34977450371
49,0.0342600002885,0.0484000001103,4.40943112373,4.34254202843
50,0.0354400001466,0.0502999994904,4.40260033607,4.33603544235
51,0.0364400001988,0.051099999994,4.39497774124,4.32730488777
52,0.0373800000921,0.0532999999821,4.38980686188,4.32138724327
53,0.0378399996832,0.0539999995381,4.38560908318,4.31400837898
54,0.0380400002003,0.0543999999762,4.37881737709,4.30702614784
55,0.0393200000003,0.0565999999642,4.37542375565,4.30031456947
56,0.0394799999893,0.0580999996513,4.36717205048,4.29235048294
57,0.0397199999169,0.0597000002861,4.36386629105,4.28553943634
58,0.0410200002044,0.0616000004113,4.35723028183,4.27809185982
59,0.0407000000775,0.0631000012159,4.34899186134,4.26985034943
60,0.0418800003082,0.0637000001967,4.34204108238,4.26180830002
61,0.0427200001478,0.0640000008047,4.33748589516,4.25329360962
62,0.0432200000808,0.0684000000358,4.32944761276,4.24513115883
63,0.0459000001848,0.0703999996185,4.32427897453,4.23753700256
64,0.0472400002927,0.0734000019729,4.31940099716,4.22976984978
65,0.0462799999118,0.0728000000119,4.31188704491,4.22199811935
66,0.0470000001043,0.0747000008821,4.30661292076,4.2154282093
67,0.0482000000775,0.0759999997914,4.30101703644,4.20704226494
68,0.0491799999028,0.0782000005245,4.29048396111,4.19731359482
69,0.0502800001949,0.0791000001132,4.2845354557,4.18822212219
70,0.0527600000054,0.081400001049,4.27685949326,4.18073225021
71,0.0533200001717,0.0837999999523,4.27167987823,4.1731528759
72,0.0527800001949,0.0833000004292,4.26534883499,4.16367154121
73,0.0537000001222,0.0844000004232,4.2640626049,4.15713834763
74,0.0556400001049,0.0872000016272,4.25396476746,4.14820594788
75,0.0564600001276,0.0875,4.24588373184,4.14116663933
76,0.0570400002599,0.0890999995172,4.23814359665,4.13028612137
77,0.0563200002909,0.0922000005841,4.23126625061,4.12228808403
78,0.0590399999171,0.0940000005066,4.2261218071,4.11479592323
79,0.061040000245,0.0952999994159,4.22117050171,4.10740890503
80,0.0613200002164,0.0961999997497,4.21329179764,4.09715509415
81,0.0620199999213,0.0973000004888,4.20772859573,4.09064750671
82,0.062839999944,0.097499999404,4.19999746323,4.08194246292
83,0.0620400001109,0.0991000004113,4.19486050606,4.07521176338
84,0.0648200007528,0.101100000739,4.18579987526,4.06457095146
85,0.0655400002748,0.101999999583,4.1812438488,4.06093187332
86,0.0651000001281,0.103299999237,4.17753826141,4.05269007683
