,index,acc,loss,val_acc,val_loss
count,112.0,112.0,112.0,112.0,112.0
mean,55.5,0.997279464286,0.00978608775028,0.992042857143,0.0599250992677
std,32.4756318902,0.0112115172046,0.0359580987813,0.00189021731368,0.0137440688675
min,0.0,0.885416666667,0.000560312475824,0.9753,0.0315017787504
25%,27.75,0.998783333333,0.00157456940762,0.9919,0.052193512604
50%,55.5,0.999458333333,0.00234190374011,0.99235,0.0605985807192
75%,83.25,0.99965,0.00452590862434,0.9927,0.0701958582386
max,111.0,0.9999,0.360564664244,0.9939,0.089327079172
