,index,acc,loss,val_acc,val_loss
0,0,0.38968,1.68403051567,0.5508,1.25353666186
1,1,0.53214,1.31625984383,0.5684,1.20040763378
2,2,0.57958,1.1881295383,0.6169,1.12254632592
3,3,0.6093,1.10920046711,0.6563,0.997286464572
4,4,0.62948,1.05208529246,0.6821,0.926309123635
5,5,0.64746,0.998773414612,0.6844,0.902312968969
6,6,0.66144,0.963373033762,0.6985,0.870359962583
7,7,0.67414,0.93294085598,0.7085,0.855246499777
8,8,0.68274,0.900018683434,0.703,0.857477377057
9,9,0.69082,0.883257923007,0.7118,0.8401748842
10,10,0.69596,0.860307132244,0.7028,0.858102616668
11,11,0.69974,0.845379916668,0.71,0.826592224836
12,12,0.70838,0.825117922306,0.7159,0.821484859586
13,13,0.7128,0.810595239043,0.7216,0.802197562456
14,14,0.71988,0.796893654108,0.7285,0.783750741482
15,15,0.72324,0.785730530739,0.7303,0.781894698739
16,16,0.7227,0.781254112005,0.7246,0.79190510273
17,17,0.73126,0.764753200412,0.7247,0.796502999663
18,18,0.7322,0.753056938171,0.7272,0.789719820619
19,19,0.73794,0.743113063872,0.7199,0.802754555345
20,20,0.73674,0.739551909208,0.733,0.785936603546
21,21,0.73758,0.733989336967,0.7287,0.792408302426
22,22,0.74292,0.723867330015,0.7293,0.775123438537
23,23,0.74532,0.71431549859,0.7288,0.794093564153
24,24,0.74546,0.715379500926,0.7312,0.775414640605
25,25,0.75282,0.696603973091,0.7287,0.7870389992
26,26,0.75064,0.69738269037,0.7363,0.771099956632
27,27,0.7498,0.698397345185,0.7245,0.786476104558
28,28,0.75542,0.685728725195,0.7325,0.78176966995
29,29,0.75856,0.682052665889,0.742,0.760699318349
30,30,0.75828,0.670195228577,0.7389,0.771895103753
31,31,0.76176,0.670852960885,0.7346,0.776241559684
32,32,0.75954,0.666885430038,0.7369,0.76934315145
33,33,0.76108,0.657687179327,0.7414,0.772268258929
34,34,0.76416,0.660771073818,0.7412,0.775418949723
35,35,0.767,0.649638204575,0.7457,0.753694706261
36,36,0.77052,0.64136792922,0.7418,0.770639532506
37,37,0.76814,0.6460689134,0.7428,0.759667840004
38,38,0.77168,0.638432028353,0.7432,0.761753405929
39,39,0.77214,0.637058192313,0.7466,0.765383557677
40,40,0.772,0.633253933907,0.7433,0.76062078774
41,41,0.77408,0.627859244466,0.7416,0.770073226392
42,42,0.77454,0.626457680047,0.7444,0.764870501161
43,43,0.77596,0.622196424842,0.7458,0.7664042449
