,index,acc,loss,val_acc,val_loss
count,489.0,489.0,489.0,489.0,489.0
mean,244.0,0.775737832311,0.635251980502,0.753309202454,0.715869612393
std,141.306404667,0.0492679405225,0.142791146444,0.0256949574289,0.0701822859283
min,0.0,0.39678,0.500504495344,0.5263,0.677630269796
25%,122.0,0.76026,0.536977317309,0.7515,0.682518341213
50%,244.0,0.79164,0.589123418254,0.7625,0.689611968309
75%,366.0,0.80898,0.683440044916,0.7665,0.715248910457
max,488.0,0.82352,1.65105085645,0.7708,1.33612102783
