,index,acc,loss,val_acc,val_loss
89,89,0.9966,0.011665931294,0.9941,0.0442244758925
90,90,0.996833333333,0.0124751514827,0.9936,0.0398992886383
91,91,0.996083333333,0.0155176906335,0.9933,0.0492376809317
92,92,0.996616666667,0.0129413071159,0.9941,0.0422551236841
93,93,0.996966666667,0.0107596532748,0.993,0.0419587000099
94,94,0.996116666667,0.0142182139158,0.9935,0.0442647921622
95,95,0.9965,0.0126405645652,0.993,0.0451368485198
96,96,0.996166666667,0.0146986767852,0.9932,0.0413090331084
97,97,0.9971,0.00996871209792,0.9918,0.0455619960329
98,98,0.9964,0.0138184529784,0.994,0.0401378721109
99,99,0.996666666667,0.012697064536,0.9927,0.0454532783884
100,100,0.9966,0.0127876897201,0.9946,0.0390267046674
101,101,0.9971,0.0120478020859,0.9934,0.0424903965605
