,acc,val_acc,loss,val_loss
count,99.0,99.0,99.0,99.0
mean,0.773862829285,0.69809999735,0.665711208868,0.937704752015
std,0.115333272029,0.0662635696094,0.305307662262,0.148712485482
min,0.202700003275,0.271600003451,0.372256539559,0.837742429376
25%,0.739579998362,0.701499995649,0.45556613735,0.862517838717
50%,0.810980002832,0.722499994278,0.57177477088,0.900218924522
75%,0.849410001814,0.728849998116,0.770552782595,0.945289469719
max,0.879080000544,0.734699997187,2.11646992736,1.97243350577
