,index,acc,loss,val_acc,val_loss
count,168.0,168.0,168.0,168.0,168.0
mean,83.5,0.376204880952,2.34063445534,0.383773214286,2.42806085963
std,48.6415460281,0.0517664995363,0.287612357261,0.0282936515027,0.148544136798
min,0.0,0.0738,2.12051025248,0.1655,2.34728673816
25%,41.75,0.365965,2.16933554459,0.38655,2.37387695074
50%,83.5,0.39524,2.24004587805,0.39155,2.38596923888
75%,125.25,0.407565,2.39017809242,0.394125,2.40544963926
max,167.0,0.41784,4.10088615704,0.4011,3.56269532919
